Number,SAT,Pairs,Evals,Backtracks,Runtime
775,True,50,29,12,11.332680225372314
776,True,46,9,3,9.354092359542847
777,True,46,35,16,11.733887434005737
778,True,48,4,0,9.175687074661255
779,True,43,7,0,9.191815614700317
780,True,47,9,3,10.116394996643066
781,True,45,26,11,10.886285066604614
782,True,46,22,8,10.45511507987976
783,True,47,28,12,10.70025897026062
784,True,46,13,5,10.571378707885742
785,True,40,20,8,11.118890047073364
786,True,47,21,8,10.12302565574646
787,True,46,5,0,10.038857221603394
788,True,46,50,24,12.859103441238403
789,True,46,26,11,11.301488399505615
790,True,46,17,8,12.158283233642578
791,True,47,53,26,12.93266487121582
792,True,46,21,9,10.753857851028442
793,True,38,113,54,19.233086585998535
794,True,48,36,15,9.89342737197876
795,True,41,23,10,11.234657526016235
796,True,51,22,10,9.997775077819824
797,True,46,14,4,10.428010702133179
798,True,49,27,12,10.513476133346558
799,True,45,40,19,13.064105749130249
800,True,43,45,20,13.603901863098145
801,True,39,22,9,10.666466474533081
802,True,44,5,1,9.681275606155396
803,True,41,32,12,10.55245852470398
804,True,48,24,9,10.398590564727783
805,True,48,15,5,9.937339544296265
806,True,41,47,22,12.31354546546936
807,True,41,24,10,11.467450141906738
808,True,45,34,14,11.026527404785156
809,True,48,49,23,13.471694946289062
810,True,48,33,15,10.309177160263062
811,True,47,30,13,10.1143319606781
812,True,47,91,45,11.421829223632812
813,True,45,25,11,11.908199071884155
814,True,46,16,7,10.29497742652893
815,True,46,14,5,10.71075963973999
816,True,48,21,9,11.589129447937012
817,True,46,33,16,13.598515272140503
818,True,47,77,35,10.988972187042236
819,True,50,9,1,9.509971380233765
820,True,49,36,16,11.233163356781006
821,True,44,14,6,10.424139499664307
822,True,44,67,32,13.142168283462524
823,True,47,54,25,12.213535785675049
824,True,46,8,1,9.933305263519287
825,True,42,15,4,10.042985916137695
826,True,45,70,32,15.737455368041992
827,True,48,9,4,10.364418745040894
828,True,43,4,1,9.624484539031982
829,True,47,44,21,13.482656955718994
830,True,46,12,4,9.721979141235352
831,True,44,20,7,10.609174251556396
832,True,49,4,0,9.207775831222534
833,True,45,17,6,10.503266096115112
834,True,44,18,6,10.567347049713135
835,True,43,22,9,11.546286582946777
836,True,47,17,6,12.330277681350708
837,True,47,19,6,10.641727209091187
838,True,48,27,13,15.652602195739746
839,True,41,117,57,39.99052858352661
840,True,44,14,4,13.98941946029663
841,True,44,14,6,13.07924485206604
842,True,45,38,17,14.962187767028809
843,True,50,21,8,13.164157152175903
844,True,40,11,2,13.486545324325562
845,True,44,20,9,13.462897300720215
846,True,46,16,7,13.750709295272827
847,True,27,6,0,11.922596454620361
848,True,47,44,21,15.494817018508911
849,True,46,8,1,11.5374755859375
850,True,43,57,28,16.484490394592285
851,True,45,57,27,18.952313661575317
852,True,50,21,8,12.854118585586548
853,True,45,21,9,14.291630029678345
854,True,50,41,20,16.43153715133667
855,True,47,9,1,11.899709224700928
856,True,46,9,2,11.695395231246948
857,True,44,26,11,15.312415838241577
858,True,45,36,16,14.652464628219604
859,True,48,66,31,13.703759670257568
860,True,49,65,30,18.364745378494263
861,True,47,10,1,12.786170482635498
862,True,49,7,1,11.95557689666748
863,True,48,14,6,12.40043044090271
864,True,47,8,2,12.20727252960205
865,True,41,12,4,12.69809341430664
866,True,40,12,3,13.106486082077026
867,True,49,8,2,13.118634700775146
868,True,48,5,0,11.847080945968628
869,True,46,14,4,13.099534511566162
870,True,43,45,18,15.233215808868408
871,True,49,22,8,13.157060146331787
872,True,47,18,7,13.39192247390747
873,True,46,38,17,15.219624519348145
874,True,46,3,0,11.97828459739685
875,True,48,16,7,14.457376956939697
876,True,31,31,14,16.505935430526733
877,True,44,21,9,13.9533212184906
878,True,42,14,5,14.74690580368042
879,True,39,20,8,17.28703022003174
880,True,45,22,9,27.82623314857483
881,True,43,12,3,24.373250722885132
882,True,41,21,9,18.146199464797974
883,True,42,45,20,17.967996835708618
884,True,48,32,14,13.323720693588257
885,True,43,10,3,12.252214193344116
886,True,47,28,13,14.545098543167114
887,True,45,22,10,13.550260066986084
888,True,48,37,18,13.983051300048828
889,True,48,6,1,12.954756498336792
890,True,40,31,13,15.545890092849731
891,True,44,57,28,19.1793053150177
892,True,41,27,11,13.439177989959717
893,True,44,41,16,21.292786359786987
894,True,49,26,11,31.10793375968933
895,True,45,16,7,27.507192611694336
896,True,46,17,5,26.472718954086304
897,True,43,32,14,33.79672932624817
898,True,47,14,4,25.757151126861572
899,True,42,33,16,22.90511441230774
900,True,47,35,15,13.830880880355835
901,True,46,59,29,15.248374462127686
902,True,46,19,8,15.491881608963013
903,True,42,151,71,28.706180334091187
904,True,45,28,13,20.227275609970093
905,True,47,24,10,16.196494102478027
906,True,41,6,0,14.211914539337158
907,True,47,6,2,14.570499181747437
908,True,40,26,10,17.81261444091797
909,True,47,6,1,13.9432852268219
910,True,45,37,16,19.148354053497314
911,True,47,50,21,19.827741861343384
912,True,45,46,21,21.202216863632202
913,True,41,7,1,14.362468242645264
914,True,49,31,14,15.562994718551636
915,True,47,17,7,14.326820135116577
916,True,46,8,1,14.418095111846924
917,True,48,13,4,15.818589448928833
918,True,45,33,14,28.995317935943604
919,True,44,23,11,33.37122559547424
920,True,43,5,0,24.10672950744629
921,True,49,17,7,29.028335332870483
922,True,45,19,5,26.57548451423645
923,True,40,5,0,23.658409595489502
924,True,42,13,3,26.918933391571045
925,True,48,5,0,24.46925115585327
926,True,45,22,8,27.776326417922974
927,True,44,8,2,26.422138690948486
928,True,44,14,6,27.393678665161133
929,True,46,16,7,30.151156902313232
930,True,43,21,7,28.870539903640747
931,True,47,37,17,28.302497386932373
932,True,44,36,15,23.09765863418579
933,True,41,22,9,28.64884376525879
934,True,48,99,48,43.01494336128235
935,True,43,39,18,29.72704553604126
936,True,44,8,1,25.466426372528076
937,True,44,32,14,30.46031379699707
938,True,47,14,4,18.35149574279785
939,True,46,24,10,18.325482845306396
940,True,47,50,24,20.792917728424072
941,True,40,28,11,18.419300317764282
942,True,47,7,1,14.784356594085693
943,True,47,30,14,18.718796014785767
944,True,47,23,8,15.689412832260132
945,True,42,3,0,14.968143701553345
946,True,41,13,2,13.751208782196045
947,True,44,52,25,22.316815853118896
948,True,44,7,0,13.083593606948853
949,True,49,5,0,13.955996990203857
950,True,45,4,1,16.80845618247986
951,True,43,24,11,14.686038255691528
952,True,44,18,6,13.694605350494385
953,True,45,23,8,13.348216533660889
954,True,44,10,2,12.632083415985107
955,True,43,57,27,18.45223903656006
956,True,45,6,0,11.738128185272217
957,True,46,21,9,14.155819177627563
958,True,43,37,17,18.486276865005493
959,True,44,11,3,13.061283111572266
960,True,45,23,10,14.414393663406372
961,True,49,12,5,12.713939905166626
962,True,45,10,1,12.970762252807617
963,True,50,11,3,12.403308391571045
964,True,47,7,0,13.00990080833435
965,True,45,21,8,14.685129642486572
966,True,44,5,0,12.10723066329956
967,True,44,24,10,14.375465393066406
968,True,40,83,41,19.076435804367065
969,True,47,35,15,15.261319398880005
970,True,43,30,14,13.795186758041382
971,True,48,13,4,12.92500615119934
972,True,44,77,37,15.46299147605896
973,True,45,9,3,12.583038330078125
974,True,49,8,2,12.04918622970581
975,True,46,15,7,13.938403844833374
976,True,46,17,7,13.667738676071167
977,True,46,45,21,15.84243392944336
978,True,47,51,24,17.534600019454956
979,True,46,7,2,12.369583129882812
980,True,42,35,16,15.542843103408813
981,True,43,86,41,16.889369010925293
982,True,46,8,1,11.854122161865234
983,True,44,23,10,14.764707326889038
984,True,44,22,9,12.9170241355896
985,True,50,11,1,13.002415657043457
986,True,51,25,10,15.281555652618408
987,True,46,5,0,11.758648872375488
988,True,46,38,16,14.083069562911987
989,True,41,40,16,16.274882316589355
990,True,45,8,2,11.709292650222778
991,True,48,24,8,13.432442426681519
992,True,47,15,5,12.824028968811035
993,True,48,53,25,14.575286865234375
994,True,39,76,37,17.068190574645996
995,True,44,15,3,14.294922828674316
996,True,45,37,17,15.131603479385376
997,True,44,37,16,14.538532972335815
998,True,47,26,12,13.810481548309326
999,True,49,11,5,12.858988285064697
1000,True,46,19,7,13.668228149414062
1001,True,42,38,17,26.05520272254944
1002,True,46,36,17,34.64389395713806
1003,True,50,33,16,30.72787594795227
1004,True,46,19,7,32.581007957458496
1005,True,43,23,10,29.709260940551758
1006,True,42,27,13,34.36796450614929
1007,True,46,23,10,29.6734037399292
1008,True,46,8,2,27.7442569732666
1009,True,43,38,16,34.15412878990173
1010,True,29,69,33,36.25187420845032
1011,True,44,59,29,37.002169132232666
1012,True,42,7,2,26.421605348587036
1013,True,47,22,9,27.07982063293457
1014,True,43,15,6,28.939168214797974
1015,True,48,31,15,33.56432390213013
1016,True,48,26,10,30.18928623199463
1017,True,40,21,8,29.143783569335938
1018,True,47,57,26,34.14314150810242
1019,True,41,16,4,26.734589338302612
1020,True,48,16,6,27.62807297706604
1021,True,46,19,9,27.472895622253418
1022,True,42,59,29,39.96908783912659
1023,True,47,25,12,29.25835871696472
1024,True,45,47,22,36.976908922195435
1025,True,39,55,24,36.02955341339111
1026,True,49,11,0,25.345439910888672
1027,True,49,25,11,30.540315628051758
1028,True,45,63,30,36.0449914932251
1029,True,44,48,21,35.31687378883362
1030,True,42,18,6,26.928321361541748
1031,True,41,16,4,28.3405339717865
1032,True,50,40,18,31.656362771987915
1033,True,46,19,6,28.329612731933594
1034,True,40,63,29,45.769129037857056
1035,True,44,11,3,26.517454385757446
1036,True,44,86,39,27.700555324554443
1037,True,45,27,11,28.487786769866943
1038,True,50,51,25,37.17277932167053
1039,True,27,6,1,25.237010717391968
1040,True,48,23,10,27.509891510009766
1041,True,44,7,1,25.1664400100708
1042,True,44,12,4,26.680421590805054
1043,True,43,23,7,28.65288257598877
1044,True,42,16,5,28.50993824005127
1045,True,49,49,21,31.944162130355835
1046,True,48,37,17,32.724090337753296
1047,True,47,66,32,41.97957158088684
1048,True,28,17,6,27.761042833328247
1049,True,42,22,9,31.346806049346924
1050,True,44,28,9,29.377352714538574
1051,True,53,20,8,27.801018953323364
1052,True,47,25,10,28.25724458694458
1053,True,43,11,3,26.0735445022583
1054,True,45,39,18,29.826518535614014
1055,True,44,40,17,31.239620447158813
1056,True,47,11,2,26.645447492599487
1057,True,41,75,36,45.42254853248596
1058,True,47,25,10,28.51649808883667
1059,True,41,45,20,36.02304124832153
1060,True,27,52,24,30.91007351875305
1061,True,43,34,15,29.999235153198242
1062,True,46,31,12,32.510579347610474
1063,True,30,107,52,46.11563229560852
1064,True,45,4,0,24.907517671585083
1065,True,43,27,13,30.44897985458374
1066,True,41,96,44,46.065728187561035
1067,True,43,22,7,28.57186722755432
1068,True,43,8,0,25.829492807388306
1069,True,44,13,3,26.331459760665894
1070,True,45,16,4,28.749109029769897
1071,True,46,27,11,28.64899468421936
1072,True,40,35,15,36.649681091308594
1073,True,44,39,16,30.60200071334839
1074,True,49,26,10,30.31393313407898
1075,True,49,47,22,36.48585295677185
1076,True,51,3,0,25.871095895767212
1077,True,46,12,2,27.020925521850586
1078,True,43,16,5,27.63693904876709
1079,True,37,12,4,26.55557918548584
1080,True,41,9,1,26.923295736312866
1081,True,27,11,2,24.892205953598022
1082,True,46,8,2,26.559190034866333
1083,True,43,11,4,28.235215663909912
1084,True,49,9,4,27.896536111831665
1085,True,45,24,11,29.418314456939697
1086,True,45,8,1,25.78062152862549
1087,True,40,69,34,34.867130279541016
1088,True,48,39,18,31.958091497421265
1089,True,44,11,1,25.48633599281311
1090,True,45,13,5,27.166163206100464
1091,True,47,29,14,27.590409755706787
1092,True,42,16,5,26.588931798934937
1093,True,42,36,16,33.31983947753906
1094,True,45,33,14,27.469454288482666
1095,True,28,31,13,27.198352813720703
1096,True,44,64,29,38.326695919036865
1097,True,43,46,21,32.33629012107849
1098,True,44,62,28,38.96922159194946
1099,True,29,172,85,48.95308041572571
1100,True,43,9,3,27.461259603500366
1101,True,46,7,0,25.521076679229736
1102,True,46,72,34,43.712368965148926
1103,True,43,8,1,26.29127287864685
1104,True,50,15,7,27.12243628501892
1105,True,47,34,14,28.88399863243103
1106,True,45,8,1,26.444793701171875
1107,True,43,14,6,32.6130428314209
1108,True,42,76,37,49.08619403839111
1109,True,45,8,1,25.921737909317017
1110,True,43,18,7,29.149091243743896
1111,True,42,30,12,29.81946873664856
1112,True,42,22,9,28.719604969024658
1113,True,27,7,2,26.86966848373413
1114,True,45,11,3,28.339813709259033
1115,True,41,46,22,38.67566251754761
1116,True,27,36,17,38.14203906059265
1117,True,48,5,1,25.654558181762695
1118,True,27,16,7,29.742825984954834
1119,True,28,273,136,86.42907857894897
1120,True,43,30,14,31.155268907546997
1121,True,44,9,3,26.612191200256348
1122,True,44,17,7,28.441742420196533
1123,True,44,30,14,32.036128520965576
1124,True,47,23,9,27.86664056777954
1125,True,45,22,9,30.5805242061615
1126,True,34,34,14,34.5660343170166
1127,True,44,19,5,29.115893840789795
1128,True,43,7,1,25.523157835006714
1129,True,46,13,3,27.15484309196472
1130,True,45,102,49,47.6401047706604
1131,True,48,9,1,26.236574411392212
1132,True,46,21,8,26.878157138824463
1133,True,48,51,25,33.827664375305176
1134,True,45,41,18,32.63121795654297
1135,True,43,74,34,37.10721158981323
1136,True,49,21,9,26.780359268188477
1137,True,46,17,6,28.42684507369995
1138,True,49,51,24,33.58804178237915
1139,True,29,23,10,28.994396448135376
1140,True,48,23,10,29.876511335372925
1141,True,42,14,5,27.639551162719727
1142,True,44,4,0,25.2095685005188
1143,True,47,24,9,28.598994493484497
1144,True,45,3,0,25.971171140670776
1145,True,46,45,20,29.911319494247437
1146,True,47,33,16,29.783116817474365
1147,True,44,32,13,31.231395721435547
1148,True,48,43,20,33.04658555984497
1149,True,45,3,0,25.476973056793213
1150,True,43,33,14,28.46302080154419
1151,True,42,8,0,25.780207872390747
1152,True,44,21,10,32.13039588928223
1153,True,44,40,18,31.9599711894989
1154,True,45,17,7,27.961936235427856
1155,True,50,101,49,38.32329201698303
1156,True,48,29,13,28.499959707260132
1157,True,48,35,15,31.16332221031189
1158,True,41,8,2,27.67578411102295
1159,True,46,35,16,31.168708324432373
1160,True,42,55,26,39.04584097862244
1161,True,46,18,8,26.6351158618927
1162,True,47,17,7,29.72381329536438
1163,True,51,31,13,30.063239812850952
1164,True,46,25,11,32.36786127090454
1165,True,45,13,3,26.9959716796875
1166,True,43,4,1,26.116370677947998
1167,True,43,43,19,29.184984922409058
1168,True,47,17,6,28.420621156692505
1169,True,49,20,8,28.499781608581543
1170,True,38,116,56,43.057685136795044
1171,True,40,23,10,30.257619857788086
1172,True,43,19,7,28.422152996063232
1173,True,43,3,0,25.95435094833374
1174,True,50,18,8,28.97403860092163
1175,True,47,31,15,31.323127508163452
1176,True,43,27,11,31.44386911392212
1177,True,46,98,48,43.883270502090454
1178,True,46,30,12,29.680691242218018
1179,True,43,8,3,27.37233281135559
1180,True,51,36,15,29.03388810157776
1181,True,48,26,10,30.831949472427368
1182,True,47,14,6,28.427337169647217
1183,True,43,34,15,29.424614429473877
1184,True,49,16,7,28.412197589874268
1185,True,51,13,4,27.264315366744995
1186,True,48,48,22,34.883141040802
1187,True,40,13,4,27.054487943649292
1188,True,45,9,4,28.853222608566284
1189,True,48,39,18,31.450237274169922
1190,True,48,5,0,25.678480863571167
1191,True,52,12,2,25.813982725143433
1192,True,43,26,12,28.197877883911133
1193,True,46,4,0,25.595271348953247
1194,True,46,65,29,36.36843013763428
1195,True,46,21,8,30.512593030929565
1196,True,43,51,22,38.18705105781555
1197,True,46,32,15,32.35909700393677
1198,True,46,16,5,26.77698254585266
1199,True,44,15,7,31.39856505393982
1200,True,52,24,10,28.09279727935791
1201,True,44,14,3,27.191115379333496
1202,True,45,76,36,40.140244007110596
1203,True,44,186,92,62.92383050918579
1204,True,49,24,11,29.212796449661255
1205,True,44,9,2,26.14717411994934
1206,True,45,43,20,32.63600397109985
1207,True,46,10,4,28.2919979095459
1208,True,48,32,13,27.381950616836548
1209,True,44,40,19,32.9686233997345
1210,True,45,15,6,28.061262607574463
1211,True,44,47,21,38.85349464416504
1212,True,44,16,5,27.14783263206482
1213,True,48,11,4,28.191972255706787
1214,True,47,29,14,34.245970726013184
1215,True,43,5,0,26.094908714294434
1216,True,46,21,8,30.251542568206787
1217,True,48,17,3,26.372341632843018
1218,True,48,17,6,28.26333713531494
1219,True,47,18,6,28.943018913269043
1220,True,49,20,8,29.38166117668152
1221,True,47,12,3,27.01564621925354
1222,True,42,81,39,39.348480224609375
1223,True,44,39,18,31.815903186798096
1224,True,48,9,4,28.460527658462524
1225,True,43,47,20,37.52048945426941
1226,True,47,15,6,28.08329200744629
1227,True,42,26,12,33.56230568885803
1228,True,47,46,22,34.63820028305054
1229,True,41,38,17,34.332146406173706
1230,True,45,3,1,26.16349768638611
1231,True,49,30,13,30.90154480934143
1232,True,51,15,6,28.17768120765686
1233,True,43,10,1,25.652859687805176
1234,True,44,45,20,31.93448829650879
1235,True,49,7,2,26.612700700759888
1236,True,46,27,13,29.30469822883606
1237,True,51,27,13,32.20222759246826
1238,True,47,60,29,38.48811388015747
1239,True,47,4,1,26.574156522750854
1240,True,45,85,42,41.85897517204285
1241,True,49,20,8,27.3888418674469
1242,True,46,39,18,33.812562704086304
1243,True,46,32,14,32.461987257003784
1244,True,49,13,4,27.476637363433838
1245,True,52,7,1,25.64932608604431
1246,True,43,23,8,27.157349109649658
1247,True,48,8,1,26.810949563980103
1248,True,45,8,3,28.058300971984863
1249,True,45,55,26,38.37881374359131
1250,True,46,20,5,26.15081000328064
1251,True,41,92,45,41.44164252281189
1252,True,47,52,24,40.93877625465393
1253,True,46,16,6,26.150355577468872
1254,True,47,32,13,33.73373603820801
1255,True,42,30,13,28.66995143890381
1256,True,41,19,7,28.310698986053467
1257,True,49,40,18,31.180708646774292
1258,True,40,7,0,24.561923265457153
1259,True,47,10,3,25.448788166046143
1260,True,41,92,44,41.08392524719238
1261,True,44,15,5,26.50185751914978
1262,True,47,19,7,28.73428177833557
1263,True,44,31,14,30.23684024810791
1264,True,43,91,45,41.05829644203186
1265,True,47,6,0,24.008666276931763
1266,True,46,10,3,24.82985210418701
1267,True,49,33,14,31.46161913871765
1268,True,41,22,9,29.06773352622986
1269,True,43,3,0,25.667421102523804
1270,True,46,16,4,27.881833791732788
1271,True,43,7,2,25.85113501548767
1272,True,43,30,14,27.51437497138977
1273,True,44,12,4,25.568675994873047
1274,True,45,20,8,29.33320116996765
1275,True,46,63,31,36.80087399482727
1276,True,46,19,7,28.06132197380066
1277,True,46,10,1,24.58033585548401
1278,True,45,24,9,27.601298332214355
1279,True,44,7,1,25.691170692443848
1280,True,44,21,7,29.11332869529724
1281,True,44,33,14,31.302032232284546
1282,True,47,15,5,27.195077896118164
1283,True,42,33,15,35.44780445098877
1284,True,51,23,9,27.753809213638306
1285,True,44,24,10,29.230834484100342
1286,True,45,9,3,27.67267155647278
1287,True,47,10,4,27.19613528251648
1288,True,50,15,6,28.477946519851685
1289,True,44,30,14,34.47265601158142
1290,True,41,8,1,25.34373164176941
1291,True,46,12,3,25.98137402534485
1292,True,43,25,11,29.989592790603638
1293,True,46,55,27,37.78863883018494
1294,True,44,52,24,30.387981176376343
1295,True,50,26,11,29.8789381980896
1296,True,44,8,1,25.739328145980835
1297,True,46,50,24,34.028327226638794
1298,True,51,23,10,31.379990339279175
1299,True,47,26,11,28.942023277282715
1300,True,45,45,19,28.338374376296997
1301,True,27,25,12,35.20824646949768
1302,True,50,6,0,25.859742641448975
1303,True,48,8,1,26.876554012298584
1304,True,43,29,12,31.10681176185608
1305,True,40,32,14,31.459750652313232
1306,True,48,56,26,37.72127866744995
1307,True,46,12,5,27.620249271392822
1308,True,49,17,5,26.855962991714478
1309,True,49,25,10,31.12610697746277
1310,True,45,7,2,26.61878490447998
1311,True,49,26,12,30.250866413116455
1312,True,46,14,5,28.145220279693604
1313,True,46,55,26,29.406607151031494
1314,True,46,34,16,35.575690507888794
1315,True,45,38,18,31.860973119735718
1316,True,49,9,1,24.633782863616943
1317,True,44,17,8,30.472688674926758
1318,True,50,18,7,31.256715536117554
1319,True,47,13,5,30.814640998840332
1320,True,40,22,7,28.263294458389282
1321,True,45,7,1,26.206094980239868
1322,True,52,25,12,30.539167404174805
1323,True,42,10,2,25.561139345169067
1324,True,46,21,8,28.809730529785156
1325,True,48,11,4,28.06513261795044
1326,True,48,34,14,29.760578632354736
1327,True,44,36,17,34.54346489906311
1328,True,43,16,7,30.539421319961548
1329,True,44,107,53,33.55263018608093
1330,True,46,11,3,27.774012088775635
1331,True,44,134,64,45.20934700965881
1332,True,49,38,18,31.917289972305298
1333,True,51,25,8,29.0418918132782
1334,True,40,12,5,29.72874355316162
1335,True,43,54,25,36.59470725059509
1336,True,30,35,16,31.067126035690308
1337,True,39,101,50,29.761964321136475
1338,True,47,4,0,25.321064949035645
1339,True,47,29,10,27.268386840820312
1340,True,43,11,4,27.474257707595825
1341,True,46,15,5,29.434197425842285
1342,True,47,93,45,40.28265881538391
1343,True,45,18,8,28.616716146469116
1344,True,50,46,21,32.33712363243103
1345,True,46,10,4,26.50438952445984
1346,True,45,17,7,27.414316177368164
1347,True,47,27,11,29.344193696975708
1348,True,31,11,4,28.609198331832886
1349,True,47,25,12,32.36998653411865
1350,True,45,50,24,37.006781339645386
1351,True,32,8,2,27.933215379714966
1352,True,44,13,4,26.659815073013306
1353,True,46,53,22,36.84382510185242
1354,True,46,22,9,27.5722439289093
1355,True,47,11,4,27.707938194274902
1356,True,47,22,9,26.926490783691406
1357,True,49,29,10,27.625304460525513
1358,True,54,25,12,29.206058502197266
1359,True,43,12,4,26.644513845443726
1360,True,44,21,7,29.1590473651886
1361,True,43,18,8,28.869852542877197
1362,True,49,35,17,30.678966522216797
1363,True,46,19,6,29.78770351409912
1364,True,51,23,10,28.70891547203064
1365,True,45,29,13,28.48970079421997
1366,True,47,17,6,26.949424743652344
1367,True,47,6,1,26.111328125
1368,True,42,8,2,27.152692317962646
1369,True,28,11,4,29.294976234436035
1370,True,45,28,13,30.037951707839966
1371,True,46,17,7,31.243956089019775
1372,True,41,53,24,35.758503913879395
1373,True,29,91,42,49.267308473587036
1374,True,29,271,132,77.90809369087219
1375,True,29,254,122,67.1314971446991
1376,True,46,4,0,25.272357940673828
1377,True,43,8,3,26.831562519073486
1378,True,48,33,15,28.636349201202393
1379,True,47,36,16,33.59427237510681
1380,True,48,24,10,27.721313953399658
1381,True,52,18,8,27.31700873374939
1382,True,46,15,6,28.468225717544556
1383,True,46,23,11,30.429306268692017
1384,True,50,10,4,27.557628870010376
1385,True,45,12,4,27.798375129699707
1386,True,48,8,3,26.788416862487793
1387,True,41,76,36,43.581939935684204
1388,True,45,9,1,27.228421926498413
1389,True,51,8,1,25.492497444152832
1390,True,44,3,0,26.34528398513794
1391,True,43,6,0,25.939687490463257
1392,True,45,7,0,26.320388078689575
1393,True,51,14,4,27.124126434326172
1394,True,48,6,0,25.67012667655945
1395,True,48,8,2,25.617268562316895
1396,True,46,78,37,41.725332736968994
1397,True,40,22,10,30.319895267486572
1398,True,45,6,1,25.515475273132324
1399,True,49,6,0,26.325259685516357
1400,True,47,13,5,26.274028778076172
1401,True,46,49,22,40.40263080596924
1402,True,30,34,14,29.230742692947388
1403,True,43,19,7,27.155005931854248
1404,True,45,15,7,27.59755516052246
1405,True,43,70,33,40.513875007629395
1406,True,45,16,6,27.501326322555542
1407,True,43,42,19,34.6053147315979
1408,True,46,25,10,30.76050329208374
1409,True,45,25,11,28.561612367630005
1410,True,45,72,35,38.861294984817505
1411,True,27,26,12,31.574775457382202
1412,True,43,45,21,39.847952365875244
1413,True,41,7,2,27.088521480560303
1414,True,42,16,5,27.56334161758423
1415,True,45,159,78,54.20194125175476
1416,True,48,26,10,30.852359533309937
1417,True,49,49,23,28.602580785751343
1418,True,45,15,6,27.413591623306274
1419,True,42,38,16,31.400919675827026
1420,True,47,11,4,27.617097854614258
1421,True,44,5,0,26.055028915405273
1422,True,43,9,1,26.545662879943848
1423,True,44,11,3,25.741754293441772
1424,True,50,20,8,27.21000838279724
1425,True,48,10,3,25.79159688949585
1426,True,45,20,7,27.879557132720947
1427,True,52,12,3,26.149766445159912
1428,True,42,45,20,35.88251829147339
1429,True,45,11,3,27.795372247695923
1430,True,43,14,2,26.707266807556152
1431,True,44,34,15,32.38469076156616
1432,True,47,30,13,32.616004943847656
1433,True,48,30,13,31.41742515563965
1434,True,45,30,13,29.768569231033325
1435,True,48,21,9,29.591743230819702
1436,True,47,28,13,33.86327385902405
1437,True,44,31,14,32.34361410140991
1438,True,47,13,4,26.21107840538025
1439,True,50,9,2,24.888190984725952
1440,True,46,8,2,26.806262731552124
1441,True,46,16,6,29.03251338005066
1442,True,44,8,2,27.71052312850952
1443,True,45,3,0,25.935086250305176
1444,True,46,9,2,26.9805748462677
1445,True,38,31,14,29.968119859695435
1446,True,41,54,23,37.78579568862915
1447,True,47,44,20,33.5736665725708
1448,True,49,10,3,27.29673433303833
1449,True,45,96,46,38.31539440155029
1450,True,30,45,21,48.68228578567505
1451,True,47,26,12,30.39091157913208
1452,True,49,8,2,26.1140079498291
1453,True,49,4,0,26.311078548431396
1454,True,44,13,5,27.59499430656433
1455,True,44,22,8,28.78623914718628
1456,True,45,63,30,36.99483013153076
1457,True,42,3,0,25.34005093574524
1458,True,42,10,3,26.400896310806274
1459,True,39,38,18,36.29367184638977
1460,True,46,8,2,26.132203102111816
1461,True,45,8,1,25.59425401687622
1462,True,48,61,29,36.298383474349976
1463,True,46,16,6,29.13077139854431
1464,True,46,30,14,31.160980224609375
1465,True,48,25,9,31.401742696762085
1466,True,47,27,12,29.57684302330017
1467,True,49,30,14,31.079638242721558
1468,True,49,50,23,27.507020473480225
1469,True,46,94,46,45.4571418762207
1470,True,48,16,7,27.38247799873352
1471,True,41,38,18,30.771480560302734
1472,True,45,20,9,30.14545464515686
1473,True,29,10,2,26.97059941291809
1474,True,45,20,7,26.280247449874878
1475,True,45,25,11,30.465778350830078
1476,True,42,17,7,28.160420894622803
1477,True,46,30,13,34.136587142944336
1478,True,47,14,5,27.162424087524414
1479,True,30,22,8,29.4070725440979
1480,True,46,16,6,27.82362389564514
1481,True,43,22,8,29.522032499313354
1482,True,46,25,12,32.41661262512207
1483,True,48,9,3,26.342166662216187
1484,True,43,65,32,45.679407835006714
1485,True,48,77,35,41.46411609649658
1486,True,49,17,7,27.65068483352661
1487,True,30,24,10,35.18210411071777
1488,True,48,5,0,25.432124376296997
1489,True,44,9,2,26.620301008224487
1490,True,46,9,2,26.561268091201782
1491,True,49,34,13,26.35193395614624
1492,True,43,9,2,25.200014114379883
1493,True,41,25,11,34.047637939453125
1494,True,48,30,12,31.302167415618896
1495,True,50,14,5,27.25616979598999
1496,True,41,66,32,40.3086097240448
1497,True,46,21,8,29.087464809417725
1498,True,47,6,1,26.163484811782837
1499,True,43,77,38,45.16712021827698
1500,True,47,22,6,25.80307102203369
1501,True,45,36,15,30.777832984924316
1502,True,43,8,3,26.87679672241211
1503,True,43,26,10,31.172457695007324
1504,True,48,10,0,26.022161722183228
1505,True,50,16,5,25.32626485824585
1506,True,48,17,5,27.272080659866333
1507,True,52,6,1,26.07733154296875
1508,True,42,17,6,29.60791301727295
1509,True,43,21,8,28.620304822921753
1510,True,43,9,3,26.847052097320557
1511,True,45,9,3,27.23498272895813
1512,True,46,36,17,34.607678174972534
1513,True,43,6,1,25.89865493774414
1514,True,42,9,4,29.200109243392944
1515,True,47,27,12,31.396759271621704
1516,True,49,4,1,25.89985156059265
1517,True,47,10,3,27.34720015525818
1518,True,46,23,10,29.399691820144653
1519,True,44,37,16,32.80566143989563
1520,True,45,75,34,39.668731451034546
1521,True,47,36,16,31.585535526275635
